100,211110,0100,010011,12.00000,20150105,60,34933.8
100,211110,0100,010011,12.00000,20150520,100,57350
100,211110,0100,010011,12.00000,20151012,24,13764
100,211110,0100,010011,12.00000,20151016,62,35557
100,211110,0100,010011,12.00000,20160217,100,60216
100,211110,0100,010011,12.00000,20160609,200,120432
100,211110,0100,010011,12.00000,20161005,20,12167.4
100,211110,0100,010011,12.00000,20161206,50,29800
100,211110,0100,010011,12.00000,20170128,1200,60838
100,211110,0100,010011,12.00000,20170427,600,30828.5
100,211110,0100,010011,12.00000,20170807,1200,61657
100,211110,0100,010011,12.00000,20171113,480,24662.8
100,211110,0100,010011,12.00000,20171222,600,30828.5
100,211110,0100,010011,12.00000,20180130,480,24662.8
100,211110,0100,010011,12.00000,20180220,720,35967
100,211110,0100,010011,12.00000,20180504,1080,55491.3
100,211110,0100,010011,12.00000,20180817,600,30828.5
100,211110,0100,010011,12.00000,20180918,1200,61657
100,211110,0100,010011,12.00000,20181213,960,47956
100,211110,0100,010011,12.00000,20190215,600,29972.5
100,211110,0100,010011,12.00000,20190417,600,29972.5
100,211110,0100,010011,12.00000,20190511,360,17983.5
100,211110,0100,010011,12.00000,20190520,360,17983.5
100,211110,0100,010011,12.00000,20190620,480,23978
100,211110,0100,010011,12.00000,20190701,360,17983.5
100,211110,0100,010011,12.00000,20190717,240,11989
100,211110,0100,010011,12.00000,20191015,720,36015
100,211110,0100,010011,12.00000,20200115,600,30013.5
100,211110,0100,010011,12.00000,20200222,1008,50421
100,211110,0100,010011,12.00000,20220110,120,6363
